Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_05_01_1	MeKO_05_02_1	MeKO_05_04_1	MeKO_05_05_1	MeKO_05_06_1	MeKO_05_07_1	MeKO_05_08_1	MeKO_05_09_1	MeKO_05_10_1	MeKO_05_11_1	MeKO_05_12_1	MeKO_05_15_1	MeKO_05_17_1	MeKO_05_18_1	MeKO_05_20_1	MeKO_05_21_1	MeKO_05_22_1	MeKO_05_23_1	MeKO_05_25_1	MeKO_05_26_1	MeKO_05_27_1	MeKO_05_28_1	MeKO_05_30_1	MeKO_05_31_1	MeKO_05_32_1	MeKO_05_33_1	MeKO_05_35_1	MeKO_05_36_1	MeKO_05_37_1	MeKO_05_38_1	MeKO_05_39_1	MeKO_10_01_1	MeKO_10_02_1	MeKO_10_04_1	MeKO_10_05_1	MeKO_10_06_1	MeKO_10_07_1	MeKO_10_08_1	MeKO_10_09_1	MeKO_10_11_1	MeKO_10_12_1	MeKO_10_13_1	MeKO_10_14_1	MeKO_10_15_1	MeKO_10_17_1	MeKO_10_18_1	MeKO_10_19_1	MeKO_10_20_1	MeKO_10_21_1	MeKO_10_22_1	MeKO_10_23_1	MeKO_10_24_1	MeKO_10_25_1	MeKO_10_26_1	MeKO_10_28_1	MeKO_10_29_1	MeKO_10_30_1	MeKO_10_31_1	MeKO_10_33_1	MeKO_10_35_1	MeKO_10_37_1	MeKO_10_39_1	MeKO_10_40_1	MeKO_10_41_1	MeKO_10_42_1	MeKO_10_43_1	MeKO_10_44_1	MeKO_10_45_1	MeKO_10_46_1	MeKO_10_47_1	MeKO_10_48_1	MeKO_10_49_1	MeKO_10_51_1	MeKO_10_52_1	MeKO_10_53_1	MeKO_10_56_1	MeKO_10_57_1	MeKO_10_58_1	MeKO_10_59_1	MeKO_10_60_1	MeKO_10_61_1	MeKO_10_62_1	MeKO_10_63_1	MeKO_10_65_1	MeKO_10_66_1	MeKO_10_67_1	MeKO_10_69_1	MeKO_10_70_1	MeKO_10_71_1	MeKO_10_72_1	MeKO_10_73_1	MeKO_10_74_1	MeKO_10_75_1	MeKO_10_76_1	MeKO_10_77_1	MeKO_10_78_1	MeKO_10_80_1	MeKO_10_81_1	MeKO_10_82_1	MeKO_10_83_1	MeKO_10_84_1	MeKO_10_85_1	MeKO_10_86_1	MeKO_10_87_1
090917MeKO_05_10_ID011	090917MeKO_05_10_cmb_ID011	U			1035.2	259.9  Win005_C02	12		FALSE	0	0		472325040.341423	311521682.029507	303713513.497759	399703410.165657	406505532.199226	247114643.707046	359510661.354143	365417553.323282	198537340.176077	308232269.040002	343520695.602376	358501541.841322	378577112.768975	247224551.972958	432318446.448187	476279162.104126	459575877.647389	390647799.600723	435893770.26083	424175754.835638	400478223.767205	519869433.363104	351612673.350061	455862137.057316	375944334.795507	233422125.323283	341499200.977829	300628901.223681	400758220.288172	323966006.10533	349257963.334466	357214543.427286	471760166.693954	415062669.485976	419180539.873803	388434823.90113	326383823.304196	269707802.308986	350916608.485351	437279812.359638	273551061.104947	400417030.835293	320756970.950166	400737720.045509	340738232.581839	385523804.208398	421418021.088911	464765523.016226	349236918.994783	480933668.026903	216554763.543555	374101289.330797	293417595.772398	419576488.156948	416339920.658721	393866731.174234	412258708.770658	398002542.535225	366144748.757311	434718161.921799	553994697.679889	435917912.18495	394733230.420268	490066121.524644	379614110.123637	441207778.439144	489764084.79844	442695398.354944	375493232.005674	338682290.868971	641635799.475769	467297471.991643	334928990.72058	346298587.581476	379476646.0075	379810220.894536	385043061.48803	313921903.875956	355898466.496799	326604202.942686	379949838.365469	359823032.438219	380587273.261574	415684963.246057	331197656.228686	357605218.082705	354187521.725353	427209947.000252	330833570.397157	431259891.970991	267993001.004688	451838003.02072	588457069.372268	419775967.452562	293256004.137542	252432606.586285	364401629.659044	316850793.165887	402713146.565485	626057381.723747	578325901.105166	355280579.419405	314395184.396616	416689049.785059
090917MeKO_05_10_ID012	090917MeKO_05_10_cmb_ID012	U			1035.8	260.14  Win005_C03	13		FALSE	0	0		91498899.6238537	60741173.002716	81908763.8784513	70383706.9031843	84725827.0745872	50926788.0032751	58404572.8436916	79888567.9909232	36586380.1377405	53672693.4552724	64595381.123741	58434108.5502177	43975353.8407011	36371398.3313433	54393397.3964136	48315824.9637946	56095179.6975886	51143851.0227848	53697398.2883364	52331249.3903247	47446809.0885966	66776140.9836033	30954817.8477371	24851660.0011275	27069547.9783196	29627921.8309582	30690034.031199	39580753.0110302	36236737.2302729	35461699.0974372	44090907.920411	44156951.5855632	74180445.3254976	63625383.9607394	70228828.5535342	91964053.7594676	57073436.3985396	49897839.7776654	56277960.5624393	57098966.4308063	24761658.5646769	67637734.0822095	52396947.9947251	65557130.8963642	62599513.677351	68657226.8214381	68131010.2963115	80612023.6885824	38051572.7505769	67432369.1757895	26075237.4291133	62187687.3343849	40975682.242928	59424841.5031368	57279625.9613936	59877693.5952765	49842941.6330781	40283042.6270712	35175192.2277986	53650320.2957114	81340278.7502254	71881092.6215913	45566359.2289673	57807414.4363115	32397486.8673875	44268072.5344902	55523559.9176063	59046104.2143215	73666403.4652038	35162290.0929333	82477840.3296739	53813298.5085121	31865266.701543	36233544.136645	35956528.1370284	35218402.6895377	37744259.5191549	28685418.2526414	66406866.6680559	26886312.7541237	37331273.0376338	33011073.8961215	34842437.3766358	24085839.1567396	27928190.2808993	33633372.3354992	31933837.5614904	32132048.8800571	28830693.0732703	49463455.3909803	27338481.1437662	42016370.7318769	42835097.6174744	41359655.3702947	22976456.1980658	19643594.3058015	30595783.9439348	30593482.0446789	37198562.7903812	40177114.3469231	46620894.4320784	31974259.7588278	30525093.2628473	42501894.3589754
090917MeKO_05_10_ID013	090917MeKO_05_10_cmb_ID013	U			1045.4	263.46  Win006_C01	14		FALSE	0	0		12085610391.434	8415472449.49456	6730108164.87299	10171835398.1293	9532763046.14093	4781497635.54068	8903245342.37709	8510833029.65784	3895650460.83968	5894786106.27324	7645977033.9192	8075918858.24725	7501335278.05587	4752634717.36251	9772198806.27284	8658850315.50082	9171620048.49766	7591324506.87168	10281631580.0579	8966029228.4265	9168902842.70644	11690730785.6604	8181782553.14499	9419941513.34732	6848029278.56106	6513484926.26099	8291468357.24306	6357714852.68056	9002495231.17454	6907357176.43029	6409864812.01792	8720185540.87919	13291999404.651	11117598890.4331	12308781884.7825	10731999441.6212	8060528391.28809	8130707958.07794	11439980437.0383	10987052477.28	5972374684.127	12307303238.2812	9427897902.40766	11706230735.3461	11419476487.2672	13491556883.2848	13780120535.0521	12946910631.5944	11739276978.1544	14539744809.8842	6314578626.62171	10432448300.7024	8863022778.26386	11237997751.106	11741032211.8181	11034739991.7595	11532837269.3348	11334439204.1348	9987347596.6438	11780264810.6037	18417573659.3381	14067133443.4102	10931041340.6444	13609675894.5372	11652202713.392	13630952370.8003	15783387477.2429	10712636502.9845	10466534049.7317	8948056138.36385	19782700907.6852	13313235851.3907	9324118296.42798	9357185483.12489	10461053502.9074	11030512554.4893	8306811470.64123	7477922014.36997	8422796428.27853	6707323994.07279	8902159093.88517	10118012404.4714	7997294215.31927	7757760793.67397	8852717016.27772	7501598840.60473	7777451318.9373	9165553302.99329	5956148556.95809	9041670576.79737	5670831009.00522	9223546483.48146	12067917187.1506	11070321162.2706	5411233666.1923	4978860368.03529	7743281427.44238	6892229508.98658	9859549726.12437	13041493595.0606	12843368815.7376	7343317555.34523	6475557528.86487	8620286717.16705
090917MeKO_05_10_ID014	090917MeKO_05_10_cmb_ID014	U			1049.1	264.75  Win006_C02	15		FALSE	0	0		1843942365.87635	1122072338.05421	267987598.385796	1163783881.70113	997764662.353061	417683755.755736	1541358492.45627	1519879082.63197	1116394997.89133	1104027270.34797	1369953046.63151	1417623735.03375	989064683.163888	480091332.933614	2369864579.8962	2787178520.19486	1112268030.24456	1382631387.56201	775516154.733263	1186753154.06253	1155554178.74096	2380151416.56252	1189435020.20051	5075282453.32289	1405799518.00707	1281453547.09176	1292736038.39364	1543762422.63851	1207912899.48787	994369824.222962	944663589.147099	914035887.654129	1154294475.50256	857272015.702288	917908108.568755	437327920.95885	552934874.249207	62702270.3135697	1053986329.97464	796609319.800488	740218924.872174	1099009827.0113	712930103.911706	1186414397.3584	1298489577.61735	1796529485.02361	1694274287.79861	1681387571.2007	1739073042.88996	1274952386.058	635104675.459724	1548447289.00596	1327387806.66272	1419134287.73369	830479481.775545	962070704.126503	1608935909.07287	950106649.455882	767934703.236358	982011656.243005	2274693026.23405	1592607000.14537	1473842574.91436	1647760838.33954	1257703539.116	1657239532.46173	1585413116.88635	1200838949.31657	1415415992.10777	1381841794.58684	2856805338.71107	1940674152.80831	760532411.616523	722538113.018781	1143596448.80459	1652086218.41317	984854412.533969	588972651.7665	895591239.270329	445258477.752275	25531000.5993871	827929405.225907	795872474.920846	1206813157.89728	676772189.326563	843236586.84531	575479466.536436	1479736168.00403	550016311.099113	795185157.243343	601994233.991708	715209492.979019	1637111180.48764	700517913.250892	657959135.399925	412634747.967766	1377419104.80328	708999286.575701	1275301571.95105	2049131174.7429	1526622900.51087	755792806.682814	1216829833.39901	927171407.343949
090917MeKO_05_10_ID015	090917MeKO_05_10_cmb_ID015	U			1050.5	265.25  Win006_C03	16		FALSE	0	0		17976764.8581983	147188370.845845	107510633.425912	61867327.8581278	97658725.5610079	220977072.670916	40015590.5214665	21008386.693299	149083152.134671	103117134.938233	71860125.5162456	66383965.6397491	129961306.626483	372056941.039873	12227844.8113435	27907596.1483787	31612177.6043521	30760816.4207948	106586494.037107	41496549.8553166	33605066.6772915	9152923.04983946	44956288.2075938	4296947.69596924	45928250.796872	1328682.04042459	16251749.7302906	41345919.4686386	48989358.3679792	120903916.197229	49830711.6572894	148872697.822108	62838000.6467234	173303824.269662	152920697.300674	136505771.824654	216353128.997339	205389356.998723	212411493.5893	53627837.0231231	175722129.210946	134286150.317442	237581774.292066	99197870.0174372	130066657.15268	54972516.3003477	11069798.9770738	7171951.1137931	79778373.2040244	49659761.0269203	223170506.233521	109635435.753446	78883079.5683054	76827340.7474578	202066795.964877	80754361.0891333	68842533.0948262	130815477.535718	294740674.246215	128210017.172367	22866915.7485567	33974338.0349676	108062020.429474	17505987.4880337	227237508.314391	13806000.5020942	11863898.3691295	64028601.3914963	64674888.5622158	155971351.394773	11755081.3656462	49215888.8368385	251224080.216314	348023487.856781	237686444.384539	150347862.822852	91117737.8784569	287356049.55298	123035663.018193	176541543.488461	232195846.568334	188636395.260289	180942694.43124	126599144.854421	208413230.083489	278631297.500795	199287849.016599	119113220.182786	303716778.57456	192940485.624953	394345034.59035	95064549.1716901	81954157.7420781	326849935.906293	174416771.263541	424549493.439134	178095911.938792	280636259.828601	179777961.864657	73452057.6074291	83476978.0972487	346354528.464273	141312788.470332	206171348.039014
090917MeKO_05_10_ID016	090917MeKO_05_10_cmb_ID016	U			1052.2	265.91  Win006_C04	17		FALSE	0	0		670988216.776087	432979333.509611	309137912.686187	547927291.404364	346248835.507707	326345785.238239	579094184.870531	588954608.444291	344446732.024397	381115641.053377	551541333.121543	484081247.212256	429495447.87641	324789062.442325	609271799.767765	579564762.313435	502076533.428837	516006288.947443	503651766.120519	600280887.081105	547113912.447995	686957821.664291	489947776.564502	585066250.917143	411806848.69973	349882675.249974	526451343.736412	322135539.906218	563023429.200919	310927900.840597	456500941.634929	378643706.307689	456580109.217613	383403175.06787	386213287.358389	343269760.370511	350119002.968556	284513783.269091	323344810.859002	397434068.092191	319288531.608138	444406051.644474	336652571.524417	359139929.111951	358278847.769046	430161323.743143	473095224.485434	549558821.829702	463049526.839156	441435175.53864	295458190.104183	465505626.443751	351001527.061023	384467243.055257	360774893.506531	456119316.555989	425256105.561302	349058552.102142	304792736.063794	429581724.262341	696735685.93809	503878936.95443	374767809.788247	587307854.376695	331759373.317873	504638886.678757	454181718.124832	500765671.766225	425964803.411673	374434728.438381	592647791.365607	516885627.885754	345859851.164911	359514037.879605	352173720.493895	373942778.2419	288061730.346497	292886562.268104	288221531.873632	254695892.887717	373042799.392731	366420217.523643	396254397.761488	389455961.131914	332280288.144651	344561526.458276	326074397.425497	343101107.12209	310638275.902243	373902860.991219	303762250.664457	451475837.754958	605227544.039747	370909704.610267	294206214.533922	321537447.027653	318532317.140456	273642576.928091	374959862.957809	526759010.912544	509677846.325339	338690201.379714	314829139.096251	393031736.639978
090917MeKO_05_10_ID017	090917MeKO_05_10_cmb_ID017	U			1057	267.64  Win006_C05	18		FALSE	0	0		22549923.237702	49180187.8817455	38548048.8486081	25226428.5755482	28830244.1226672	35122300.7189647	24213674.9112811	21110537.5279964	49214621.0586159	27241096.6877342	28738117.4305574	35545407.57932	43337174.905099	72484195.5728442	18675814.1582646	27801318.8986651	23318497.916791	28385238.4704642	20946956.1472381	15714624.699757	21677228.4218895	16345547.301214	30382520.6895992	13965732.0421779	50172288.6818904	7878225.3498048	30876171.7055369	23757995.728408	25535110.9804007	73054145.9938059	22611630.5102002	41818432.0592297	25742027.0270278	42573592.4361194	39293780.5399652	22276466.8105089	56721161.229687	55445584.8767028	43300321.5340362	22061507.0761491	85636272.1944985	40152984.5051547	61111772.6510925	26515761.8111331	32735013.6041412	20110238.451017	6361823.37065523	6899779.74829727	16751347.2820132	18288705.5737419	51483958.7731056	36473017.8982188	20707374.9511609	18181218.6328754	46922708.7231322	28335584.0906797	19238906.4788541	37648607.4122964	100876836.435715	33621832.7811318	10642405.8471533	20425604.1896223	40961973.8486326	11127186.6229066	50290175.9252134	7794926.25097386	6953403.80484445	38997284.7782767	18793408.8815328	54684087.1767858	11112759.8071929	31279112.7944888	68572213.2592385	86895776.0846706	62142607.6949362	52190077.1974467	51255558.8096842	40733825.8794724	43462489.3283604	68388448.3236147	58618972.6547535	33217284.5946877	36020607.1567583	33183449.7390975	86736690.7212244	72601971.4516061	40225799.1037599	44984979.1250761	39904528.0645889	47315450.8022832	104734637.272492	45582613.5091963	32915915.590945	39797846.9079868	95982056.9459896	102553261.519691	62253688.8554265	64291763.335794	38520012.1355211	43457871.9014404	35662325.9211223	81783984.6683252	102376508.521902	50314976.722299
090917MeKO_05_10_ID018	090917MeKO_05_10_cmb_ID018	I		Glycolic acid (2TMS)	1063.5	269.93  Win007_C01	19	Glycolic acid (2TMS)	TRUE	33581-77-0|996-23-6|79-14-1	glycolic acid		543598691.595644	444508691.077799	481614856.773296	250605129.9471	390626883.336768	41299572.4719768	227572918.058583	179657300.27424	20662140.5490517	103934200.161411	84004353.1700344	103284788.089342	86957021.6251038	22065371.934254	197286402.119107	269047035.229844	200515000.765604	108063440.403078	98518806.8606794	86624500.9267516	164656889.791132	192306073.119975	158254499.482181	237592991.669657	188866593.612165	218595527.298404	188397078.904144	131204734.215211	239747700.793792	137137470.252395	36332195.4872402	86679353.1666127	126403392.86805	62661525.3078403	64661347.6136705	97744551.9759677	63344171.5604523	50137647.4235689	81057449.6078568	126950386.922094	56007158.9377259	110451636.995492	69031561.9165148	102453755.855854	64312049.0567973	157110682.070444	136460413.248279	148784071.411048	160408123.69486	273789854.606635	31758803.7788924	160956334.916154	90483337.0155651	150501284.744166	151541702.968808	177881886.116905	287466978.53506	123946427.258405	156361377.270453	171604192.025346	367273155.328409	344591989.294096	144978175.846004	337473151.12055	212555129.15679	272152090.050043	470245603.173676	290874920.399521	316919499.874117	344279623.347017	735870837.430907	545745907.078132	199221418.166834	278178539.617228	234237212.757731	260279483.777416	227963205.188492	233378956.047448	258391139.250774	257047300.648454	345389089.480143	239077401.871226	283309356.624407	147599653.417431	177380170.767119	151687381.252287	111003943.57299	144709141.776151	60400886.5332585	193653573.694466	95880016.512264	230390543.533556	230762446.107579	161125657.782556	167499830.300408	99317716.5960169	127492652.893326	66855156.8006979	175736050.268393	259176908.534181	243764442.632633	131287839.783248	96128275.0923689	175309271.100758
090917MeKO_05_10_ID019	090917MeKO_05_10_cmb_ID019	U			1065.5	270.63  Win007_C02	20		FALSE	0	0		202641533.639546	162642989.21075	191281715.47393	345065937.835781	241868522.525936	164085778.114415	171572589.757828	155346588.09801	105831278.545489	197007934.442638	146091556.744614	70046547.2300778	55434083.6314736	93449519.3737771	137697651.509082	97243964.9566411	201439765.789365	157345213.564825	105347385.7868	178026439.142029	110175284.798127	154703360.059928	97135902.1003369	96444709.6692536	182278816.270165	242069934.330254	70476336.721497	183432343.18957	140581810.579864	101836594.454733	160014019.834164	153018240.800948	175327714.354837	155710405.293098	182824622.882392	230748164.683961	161396029.369607	156976403.671125	250458715.112437	122505403.021626	127528391.0715	204053156.535358	146153683.527076	229247451.106759	139969945.899185	190868336.287998	171385050.765496	211798843.910244	121502722.133811	139218283.146262	87280511.3730829	112920786.074104	156146272.361117	155809650.345544	291820300.980944	268833048.239059	161392812.328688	126419387.291171	43028632.5413683	141610860.547383	149003673.241891	181392041.115578	133712661.16948	157179097.564072	93899174.3694483	107141600.787137	191899282.843061	218981520.414987	235910974.622549	160434701.83672	163996227.175275	148818642.466962	46084432.635961	53226699.3890734	113633544.472711	110877272.046398	153610839.557083	188186918.517034	189729642.237098	135926672.697484	174711730.730358	102615671.007659	107530718.942588	81958675.2011863	81054607.6999065	116053953.009296	90546009.0747923	109956426.015825	85892998.3972855	79479462.2449201	30631028.1436894	135324613.118126	88546127.2769616	46032596.9618527	74045366.3856199	65445978.6966152	83202365.3908494	100504397.528493	115910750.534642	143530603.957167	131113841.605991	69660081.7582855	127605888.733375	112637356.839716
090917MeKO_05_10_ID020	090917MeKO_05_10_cmb_ID020	U			1078.8	275.34  Win008_C01	21		FALSE	0	0		1900341270.56846	1650804607.69195	726750649.502384	2361871411.77579	2230756084.01894	915359564.130412	828572912.426363	1400226799.07582	428272094.303665	1513203592.26553	1849478486.37252	889963095.32972	503368630.511067	539114508.32119	1586443135.71856	959503720.89039	1463829673.84306	1360749525.55645	969331581.934242	1313965445.67478	854195007.592856	1625428403.93269	330071211.409138	474784314.811809	665905791.33818	476833479.771838	411712380.61958	884239985.338083	853476050.87022	392434527.373673	1548287133.20631	691167756.67794	1181380729.28149	994775318.669404	1845206870.85907	1515778261.95102	1366802882.04695	764030105.61093	1716795901.4402	943125462.221506	290943341.618482	1553553358.11737	1546424403.35979	2273970922.22206	1468218326.59851	1694276323.91794	2349317038.51804	1590179061.10347	504823696.96167	909979330.780214	394700044.725054	1043459140.44327	687360965.717432	1312519289.14683	1248869430.71048	1387673899.03038	1157895677.38296	637104160.097574	225361699.537598	1223335443.09494	1751750108.81749	788110761.704801	1019087604.48085	1154828693.70756	476434909.121811	659019335.508041	809055367.506335	1494132433.07746	1834339278.96218	488269511.205192	1493921361.29026	1193555543.4546	527708510.800818	481062000.585405	857812751.992395	596029618.168593	610572230.003898	446485104.800431	501774476.29976	241695737.041372	191737623.127195	112258967.022731	273252227.987325	272819713.669302	199787456.579058	431091360.176117	289615875.315498	246431103.659921	350208126.574476	651923433.026501	141897974.246682	703549241.452891	522422651.759192	474244849.149347	199706506.165769	121744653.947774	208688629.732535	398483557.781116	331672992.790146	648263468.963985	709944743.093484	371513029.233494	352057599.715478	721422999.250043
090917MeKO_05_10_ID021	090917MeKO_05_10_cmb_ID021	U			1079.3	275.54  Win008_C02	22		FALSE	0	0		6873641738.74089	10595456549.7418	2625527423.30776	11257010570.1702	10651645670.1849	6306219501.30299	1770723627.54044	4508790444.49031	6164211234.51057	7575260601.8687	10476422264.7421	3307016756.27132	1928199624.59912	5350056845.97193	4275434053.40409	3601773576.61424	4861155984.06069	4030344906.75158	2925245158.946	3762937597.79982	2534359547.25291	4671849848.82337	1024349070.98052	1779368024.84051	1861680102.43745	1737319312.81692	1611760606.50298	4291361792.40662	1720305469.26799	1205962863.43633	8430627312.19925	2900236924.04397	3503067487.93151	3083979345.25365	6138834217.91743	6414864191.3404	11195805626.2219	4717946222.26818	7065346424.32563	2143435730.54984	1275131171.08202	6030392198.20208	11370552915.5746	13273769834.6664	11854228499.3416	6993492351.45543	10866883291.8164	5130798086.57479	1802431636.20768	3023586297.69537	2854288098.95386	4464284176.96015	6213769485.76659	7444385475.18707	3270573737.56308	5437962680.59546	4829093940.17114	1856086259.37782	982417958.281106	4349186145.9866	5726768045.79088	2027650363.4168	5472358366.38777	3584734333.63192	1402207380.9514	1562089781.86682	1848650872.57291	4192808872.24323	8713122829.47964	2210024718.58191	3259337437.25958	3762090856.0902	3252281313.49138	2711425170.05125	3733146394.45395	2635381826.98824	1665520963.44041	1670746977.73504	973337094.22679	199182766.80662	106762204.24395	355721140.870221	419340207.652963	589804659.792233	170009618.321201	1318045875.9858	892665212.727954	451601556.515923	1998881141.44849	1720997568.11197	752341542.175413	1819301340.08694	303644066.208298	1703177815.83558	742755596.750177	630995339.567036	500279166.313757	2147594413.54563	1229284608.76711	134948286.958836	349823666.621482	2000520481.09363	1062199513.46565	2091896326.78803
090917MeKO_05_10_ID022	090917MeKO_05_10_cmb_ID022	U			1086.4	278  Win008_C03	23		FALSE	0	0		46781474.382824	29513656.5063055	27511310.269949	38552934.6296083	47409063.7459871	38125697.7243433	54344570.1085307	39921177.1928496	34482273.959434	40334469.319922	36805370.2223399	37408748.4314574	33291184.2863026	36441410.8878394	51752752.5151256	60029824.4635719	55973117.1695287	41214920.995778	66224954.7621449	51160021.8112845	43214585.563313	48125714.6515752	44856490.1342249	70428504.1169089	36834644.9560412	36856997.5500316	42918820.8566816	33703594.6684225	68573855.6499745	34453053.7442772	39174691.6203681	45953792.9269965	60401013.9406065	42586362.7755927	40296289.9930483	41769553.7008595	41354555.2067415	35566007.5824364	42680134.1134386	46600541.136742	30012538.3678073	34610096.2071022	27879593.8830877	35997408.8970134	44359619.2554831	60558947.3172321	51001771.1775077	55493012.7558537	62466423.4897664	108201307.56443	33063910.0402851	52810791.4988265	42763302.0473437	57083507.0072258	47766748.9611497	56517152.9769693	57045096.0051115	34595452.6234929	37816477.1130664	43662411.4981702	82169833.4110494	43631022.1194994	53321958.4409747	66194841.9351956	58026772.1096058	64638306.1017333	73965373.7815109	44285793.2125154	54763526.5485544	35522650.4130019	57393121.654082	60953153.2519649	45101423.3095204	48028149.6401798	48057554.2137109	38626728.8475927	37297217.8226814	36083891.1947227	29619845.0266539	33734406.8393571	76135070.4978366	46081588.5912459	39387520.94329	40346688.745968	45835169.1716918	32584907.7353162	44569173.1471078	43174835.9333072	30607526.7665951	41921074.5092527	35435707.0811688	50281725.8695045	61386381.0504342	70067289.1882181	37314524.8156757	34753669.4713838	42180285.1245089	46151727.6714998	38020858.3210071	50038632.3556893	39460872.1945431	33245422.5742904	39533021.3253842	54672185.4430044
090917MeKO_05_10_ID023	090917MeKO_05_10_cmb_ID023	I		Alanine (2TMS)	0	280.65  Win009_C01	24 X_74	Alanine (2TMS)	TRUE	2899-44-7|302-72-7|6898-94-8|56-41-7|27844-07-1|338-69-2	l-alanine	 TMS:HI	57688417693.5419	70612642227.1609	49113081171.6405	49877719587.7116	55576331947.5948	41967688103.6406	50375018224.8519	45973897486.3372	54458224600.1864	49260274760.6386	37807674047.1957	46606239470.047	34578625891.0186	32368387509.901	47338670927.8553	39459691301.6879	30105396458.9269	34395360202.7919	32670111411.3566	17586191640.8043	34781783384.659	30810864914.2972	36687165909.4912	42778304599.3374	64646404385.276	34129156378.5598	54456461646.6974	43424791812.8957	49896939747.1076	41943069617.6338	17730254806.0278	33173250452.3411	29724938953.9553	33547012364.084	29400153470.9363	28981719849.1985	27631946067.2859	25168031202.6956	57991007013.8868	28136324931.9087	32061347589.2852	33101299368.2576	53167722561.4118	32028804194.7427	34244564245.5371	39783247570.0823	20674471674.8804	29185962019.3024	41567309437.5002	35835777578.5056	40142076929.1435	35928570026.5484	41455793266.3754	35645321880.1301	33637726024.5278	28350619946.2404	40079747119.5475	24567246145.3826	40335211116.0188	38738662980.3666	33654409997.1763	32263704091.04	42036023717.5893	16912822325.7294	34651804325.2733	24101290024.5316	19737895522.4675	16212373658.1918	13225393763.7341	19111920575.8634	10732199543.0085	25877939211.6923	27627936486.4839	27338595397.8744	23197653814.934	25712071318.3994	59114090988.2195	37209588889.394	38623882939.1693	34491718976.177	31912139214.8041	32288207224.5273	28840888927.6281	42895955249.7815	53865286267.267	33111163980.0525	31896688501.2715	36899913484.6123	21978234072.1598	37047164951.9163	28592356620.1739	23487962762.6273	23686716101.5173	23809543365.4982	29273289686.8672	19608528254.7507	25339645385.1733	28401648514.2546	30678762837.2007	31613425224.6914	28522842639.7146	30474628531.672	29311346250.4251	30112237485.052
090917MeKO_05_10_ID024	090917MeKO_05_10_cmb_ID024	U			1095.2	281.05  Win009_C02	25		FALSE	0	0		8969081573.88214	6736971829.52776	7902275635.16153	6586862874.56551	8149176017.62085	5876635586.44436	7220275706.39769	6966682044.39867	5186569587.63832	6100220820.32896	6810665514.21487	5728056759.13135	4902501964.65149	5223167777.32209	7606429748.46986	6135241689.15735	6750736445.04558	5306213369.02722	4859934747.17805	4735826384.80652	5361141811.28372	5399284629.33324	4729298394.76872	6264162139.60591	6342766983.1694	5978681680.59903	6611600087.97396	5964756978.53676	5440475078.92677	5107758461.09204	3987707826.2571	4738345354.5926	5309682591.14911	5391822910.68422	5145664202.73632	5411101828.66815	4544428615.80184	4295299216.66991	6897995162.32907	4582180863.03501	4232467482.31143	4484911064.08894	6061761836.00307	5104549101.26118	5377453490.54593	6203134666.95378	6060506712.1389	5846788826.1626	5258070643.65422	5669110709.20026	4053354801.88482	5291411920.65748	5658869539.29572	5802821991.7168	5181290429.18671	5297881499.59385	5507159340.93832	4007053179.07141	4653924664.52435	5436213278.12123	5761118878.6966	5982222286.56716	5132584938.08014	4540221475.7396	4378136979.12548	4915748784.75771	4586929053.54391	4473442022.01922	4472157426.37404	4081247257.05167	3815193022.89656	4922857494.36488	3819489769.16294	3482427234.98513	3930631925.73361	4156297539.32086	6476778012.12878	4148911041.80078	5241558928.12402	4659182091.02056	3513357000.28786	3556942014.21991	3877878740.71586	5562531176.68168	5672843627.02315	4554010381.89476	4058760411.04327	4723685948.59153	3199761922.03682	4485912001.1377	3576710053.89007	4721975437.56562	3699494839.58987	3882961642.52761	3566150453.15437	2777673571.42426	3695504672.59626	3694688728.94113	4396300651.52804	4123483668.10395	4544334361.80837	3663730175.87751	4531854130.21836	4258315012.6712
