Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_06_01_1	MeKO_06_02_1	MeKO_06_03_1	MeKO_06_04_1	MeKO_06_05_1	MeKO_06_06_1	MeKO_06_07_1	MeKO_06_08_1	MeKO_06_09_1	MeKO_06_10_1	MeKO_06_11_1	MeKO_06_12_1	MeKO_06_13_1	MeKO_06_14_1	MeKO_06_15_1	MeKO_06_16_1	MeKO_06_17_1	MeKO_06_18_1	MeKO_06_19_1	MeKO_06_20_1	MeKO_06_21_1	MeKO_06_22_1	MeKO_06_23_1	MeKO_06_24_1	MeKO_06_25_1	MeKO_06_26_1	MeKO_06_27_1	MeKO_06_28_1	MeKO_06_29_1	MeKO_06_30_1	MeKO_06_31_1	MeKO_06_32_1	MeKO_06_33_1	MeKO_06_34_1	MeKO_06_35_1	MeKO_06_36_1	MeKO_06_37_1	MeKO_06_38_1	MeKO_06_39_1	MeKO_06_40_1	MeKO_06_41_1	MeKO_06_42_1	MeKO_06_43_1	MeKO_06_44_1	MeKO_06_45_1	MeKO_06_46_1	MeKO_06_47_1	MeKO_06_48_1	MeKO_06_49_1	MeKO_06_50_1	MeKO_06_51_1	MeKO_06_52_1	MeKO_06_53_1	MeKO_06_54_1	MeKO_06_55_1	MeKO_06_56_1	MeKO_06_57_1	MeKO_06_58_1	MeKO_06_59_1	MeKO_06_60_1	MeKO_06_61_1	MeKO_06_62_1	MeKO_06_63_1	MeKO_06_64_1	MeKO_06_65_1	MeKO_06_66_1	MeKO_06_67_1	MeKO_06_68_1	MeKO_06_69_1	MeKO_06_70_1	MeKO_06_71_1	MeKO_06_72_1	MeKO_07_01_1	MeKO_07_02_1	MeKO_07_03_1	MeKO_07_04_1	MeKO_07_05_1	MeKO_07_06_1	MeKO_07_07_1	MeKO_07_08_1	MeKO_07_09_1	MeKO_07_10_1	MeKO_07_11_1	MeKO_07_12_1	MeKO_07_13_1	MeKO_07_14_1	MeKO_07_15_1	MeKO_07_16_1	MeKO_07_17_1	MeKO_07_18_1	MeKO_07_19_1	MeKO_07_20_1	MeKO_07_21_1	MeKO_07_22_1	MeKO_07_23_1	MeKO_07_24_1	MeKO_07_25_1	MeKO_07_26_1	MeKO_07_27_1	MeKO_07_28_1	MeKO_07_29_1	MeKO_07_30_1	MeKO_07_31_1	MeKO_07_32_1	MeKO_07_33_1	MeKO_07_34_1	MeKO_07_35_1	MeKO_07_36_1	MeKO_07_37_1	MeKO_07_38_1	MeKO_07_39_1	MeKO_07_40_1	MeKO_07_41_1	MeKO_07_42_1	MeKO_07_43_1	MeKO_07_44_1	MeKO_07_45_1	MeKO_07_46_1	MeKO_07_47_1	MeKO_07_48_1
091002MeKO_06_07_ID198	091002MeKO_06_07_cmb_ID193	U			2800.2	651.6  Win107_C01	194		FALSE	0	0		15583603.4413966	8780937.11035324	9110236.03625902	3923270.44707083	1961825.64488774	13542343.1733013	6837912.79629808	4849544.21891998	666119231.420483	596808493.581246	621158314.775721	514383761.397182	614817267.240598	614218541.064251	857730298.72471	475816908.067512	7970581.37159354	23833968.9284762	10714595.1747317	22818077.4408429	15813681.7028645	6703026.72555945	13664300.1947035	15183645.1774318	3047729.68499798	5757955.10356478	13189828.7185402	9584626.74498146	8096830.80509223	18514988.3235118	8425777.38298729	4210404.17172078	4551529.4269866	7662567.30681231	7096970.59228382	7912845.46412863	11348421.5540057	12591092.9965741	13480194.831634	8120350.38219433	816482.820381964	1767494.54686244	2611432.79727161	3673395.66251868	1323319.20658959	3707844.7314865	2521123.84881631	984782.150132391	2053979.82359302	21869432.023323	5804028.90493481	7489613.37406921	4507589.5786223	10569793.3214688	12053309.5275275	3618403.64843801	11165418.3163422	3483071.50240344	10435169.4602966	20207937.3538024	3397591.12765067	5776376.28341767	6742787.8238287	3701181.60596315	12379220.9372256	4883768.4120445	1664389.68873288	4130840.63929087	10135227.5362729	795493.369143863	2737349.36432758	3522639.87302621	40609432.2666179	22051937.5366924	3473054.34414576	27334330.9227154	14391808.1065887	11883392.8757772	27387417.0297753	8662211.5881195	4892745.39300928	5405989.4027405	8357299.79932033	13319882.9816044	475320.348183928	120219.893462622	2582540.97920514	4367966.22064513	1897652.19679405	19534023.6445606	1625792.65032651	8238828.20442058	2438712.74934186	10999753.9612727	4634643.03033509	1910339.38137993	11023466.1271864	28384.0518057148	6817295.29820507	2350825.91432519	16275714.2750743	3933735.03029046	5952642.93841025	1523058.35526412	11000816.3123029	7799470.35047348	3850150.88176759	861588.856709037	7055723.385415	927955.62245089	6338158.85625223	12863594.6915423	4244152.16335061	17279512.9723336	14923673.3460702	9956305.15791179	12463069.4995365	4493082.69776385	15166238.8839308	532831.400401885
091002MeKO_06_07_ID199	091002MeKO_06_07_cmb_ID194	U			2806	652.66  Win107_C02	195		FALSE	0	0		2454842.60871698	21923373.622204	5447409.59193164	1662891.46987438	3703512.37786012	4427357.23235114	2708650.60768165	6922553.03515239	42571557.1602779	59926704.7327192	37942050.9117448	6700375.16559351	21135368.0045447	13894939.8799414	48951685.8469262	18071555.9281692	21193558.4346695	4929077.79372411	6345596.81075511	2023415.11255901	2404011.09002384	1113246.81662385	5168429.41972858	2105503.30535556	4712181.80049777	3980745.02044622	8552009.27672582	1350420.35548097	2720147.84728122	2360228.55470604	5335702.97751142	3931528.11439086	2576324.10839544	4129873.37289912	1430970.98908915	4101464.94539837	5493690.62553971	15075959.5643788	395647.863841275	1144581.93869007	4379238.39377125	1398650.60194457	1819302.12455714	1411544.30879454	3068919.28300229	1101504.04529922	8743634.93805241	7006356.35590921	3748741.02580775	2093219.63773466	2311591.56610582	3059052.90877881	2125552.67817811	73749.370884871	182644.208802265	6255029.31013926	7059761.26810277	15430.7942051012	2451501.14789399	623592.763408471	5645328.97645111	721095.090800753	3004246.42376362	7583855.75261525	1596183.49925712	4486188.86429782	2052160.37805507	3106367.27923467	1687463.62050792	829751.317249334	149114.495589949	2841360.68613948	5522032.39777995	6238245.59096509	734011.337683096	19304987.5164883	5719314.12132221	4644525.82055305	3804945.52608483	4538183.08855332	1303216.07832991	210835.417506922	4232741.42530306	2587932.14979149	1575044.41691865	3308895.14170886	2122824.94788191	912590.278035952	1060938.55843712	15636.739715244	4729164.67832914	573057.365371749	2310409.91173789	5569985.82574655	4661855.02745484	2478949.663099	6310106.40012482	174377.334292342	2764323.16043837	321776.181045861	1364270.03336988	391502.83848816	5445181.95683022	335436.119927846	2368793.90021445	10362079.8989516	3467946.93967695	2364689.43155289	71260.2093975977	4330318.24292923	2003574.44314603	2069834.4352151	2969029.54974571	17861616.7065323	266272.67524271	1866561.53540408	2186636.99907487	4418386.40783925	664915.084828711	2676949.43503878
091002MeKO_06_07_ID200	091002MeKO_06_07_cmb_ID195	U			2818.2	654.95  Win108_C01	196		FALSE	0	0		30006.6208965152	438522.327414585	316497.861600438	793488.20636317	256236.108867626	317378.671338904	502226.194483533	440431.387892821	228242.186383251	577356.021963634	391213.933047024	53719.3305180229	1289939.40868515	1433121.74526525	452643.879056741	427738.904701943	1931374.28757655	694656.623911946	613681.903587895	88254.780090317	636500.412405963	1356397.28142794	708483.493432353	3030887.35167774	56098.1397222534	866545.53299704	132993.627866353	974662.197842932	1200866.55158724	1132037.09967963	69938.8475874509	2341854.1290251	344187.800233426	1670095.04976547	790798.324103885	1025708.13536994	696412.235951009	274488.791396102	387030.212872297	849856.572578056	688108.669703638	374423.313442061	433803.296849574	205482.542536362	186028.691881285	509119.849796893	1051398.77125881	809757.421565762	935119.368571339	923298.097159143	594973.890532032	1068061.44161314	1755797.8364394	540484.192227414	15532.6942208675	592195.369813801	106705.277702027	656110.689506772	1816035.13999425	595357.56045043	838409.269022498	429510.054928019	673850.115175567	697235.571560889	640141.86769808	930106.47272542	282645.219074152	536671.053016252	484313.543090456	721377.175660972	1795571.98143416	420555.042158128	2876669.58087255	1436706.69227799	5020.076219613	736226.833771343	468244.396109173	2584044.36194981	472896.096041859	758113.319048917	1329968.47261596	4180065.35077833	373372.43688113	1210210.99557896	1480035.63236237	128308.160702289	1277726.42119492	1540804.51190837	1797585.7895143	1027060.06084709	95827.5144084042	318750.708970407	472750.690177192	691337.128531718	135551.845614269	154393.069530851	390519.222051681	0	1469863.73995339	47.1058781634377	1817728.93409566	383.830125687194	986353.019923625	1715261.58738833	20158.1554119109	1256446.45004001	345126.754041621	1148712.16850731	2543024.93780779	387087.912123031	1074480.55340705	2161403.82122645	916732.25389475	139071.706349553	2724172.38422476	1480727.37677499	795603.158056258	1901377.68684408	846669.961283684	492647.292171342
091002MeKO_06_07_ID201	091002MeKO_06_07_cmb_ID196	U			2822.4	655.81  Win108_C02	197		FALSE	0	0		4422140.06515754	3321218.73020285	599297.487927534	2400972.47833513	4823983.51290089	2071868.31696417	2542807.36828561	2157971.48231465	1294489.72751759	173268.981191165	2843314.30567983	494119.101818379	557812.316027227	1628723.76870884	1691805.65541706	1081221.50074563	2163107.21707351	1893722.93170902	3235328.58593105	2096559.7138309	1258616.65232227	839120.2030631	2894487.57511475	2787752.37714247	1791383.97774708	781841.210697988	1961643.40384808	3656445.39968197	2324523.43902049	1626681.21443322	3007052.13488539	1616122.66793964	2719227.39461784	2833933.30660582	4056174.27685535	581088.785411437	3425765.36376147	4201292.66042419	3574204.57920871	1944211.50585688	779292.429112505	782491.839733352	1055444.75342802	349449.391024387	721984.993752236	678025.905068611	516136.459676768	1576355.13058571	8284628.25077939	6520882.22221645	1303266.19521721	2574513.15426936	1708906.24990204	1146847.38341365	5542544.82283442	3283648.61585107	1151377.80588423	4805742.07683502	2133946.92346327	4181664.86376157	873620.837416838	1708356.95690376	9297434.18047594	3295276.26349384	4994654.16807556	2500540.46188541	5715299.42308678	516124.792719138	295983.226855193	3132052.43491003	1069810.67613388	862278.268716066	227752.219046189	610702.103879302	76758.2848925483	196708.089209903	83477.65979897	100014.861159774	268960.761903813	56483.3716610343	1895953.28736287	22080.2276216402	275836.698429028	5625278.69525328	85153.412066208	7124.82277581336	172965.299272155	1508937.93171611	106540.890140911	64144.7763294897	69983.9618231162	167620.13591726	755128.983623661	243678.431236816	351024.994632207	29322.6489211201	262975.695043189	65993.1994223665	127570.382422519	353839.857167579	195680.017551655	2815.08226687221	30302.5730442222	355793.485991204	85604.4445468359	303597.880181803	685463.433319172	356283.646974722	1524803.0218673	1064767.5204403	681.181465111153	464911.832219865	155993.19803544	38919.9413547007	58439.2179095336	2981.30330970289	71695.3998958421	196847.769147273	419134.684409147	2800.7982753802
091002MeKO_06_07_ID202	091002MeKO_06_07_cmb_ID197	U			2828.8	657.04  Win108_C03	198		FALSE	0	0		20424688.9850574	48459984.4722165	33143089.5788628	17569989.5214087	11601665.7401577	34490107.7255583	18218413.6149641	16176612.7826158	23914615.3905914	33378381.3263751	39179564.2248756	28632006.4663803	27627260.1967248	24516294.3785832	23332912.9655574	21834455.4641363	45906858.7128231	28754299.1129111	22897375.7690844	0	24046711.2218578	22747577.0777971	42995620.598869	47105220.472309	27674302.9218802	15957971.8363682	24793687.3513903	11175249.9948268	17351733.5525881	22791598.258492	28100867.1448166	31330729.141426	21133776.6055998	31487618.3595647	14017671.0849886	21276727.7572093	18667384.1849187	55664178.2040099	19544175.0711898	26329671.8070862	18430026.3905822	20554953.2536508	19131349.9592307	26629241.1687771	19086502.0342249	17673879.4373892	52074120.8314246	23931338.2572917	26200165.0298229	22486220.0014722	27367931.3225661	27918421.2765548	23808126.8207447	17887303.7859981	14695663.0778759	35985379.6951492	63365639.938273	20667898.4814778	22022232.6654807	21321357.7801889	27850959.803271	24430260.7145769	23160745.8982688	22678739.3419946	0	24450603.6136077	21327735.6785526	21049827.7214448	18488092.8328584	17877489.5495611	10235029.8627912	26761151.632255	52802202.7415205	27673839.7438458	16062137.65923	54156177.6143344	25422365.8559946	14220936.200515	23939288.4693514	39276191.9509816	23500074.5541529	35163406.3241929	26976718.3793804	30148055.4838859	13836648.8492482	21288009.0455768	38621473.7062108	23546532.9738459	15497623.8280404	25771746.757689	35113390.4664189	32020715.5559752	20611030.9159367	25577565.0195502	35779011.8260119	26265454.0480611	36702390.255083	23789223.8046973	25531129.3269299	19909887.6011795	26716121.4481099	17923516.0904963	23830678.7425111	19744726.8246951	20867692.7984672	34776475.6328328	25326376.8053377	12576532.3284821	31852898.9329437	26019437.112866	32924512.3038076	23564748.1257493	27308747.6686134	52189887.0788152	42657035.2780181	20479223.734134	30578345.6940297	40813652.4958737	20560703.5677461	21166489.0402737
091002MeKO_06_07_ID203	091002MeKO_06_07_cmb_ID198	U			2845.2	660.1  Win109_C01	199		FALSE	0	0		6868766.12311934	12256617.5366076	2229637.55114528	10113211.5042033	7203943.33027292	6293554.63211771	8025989.42283567	8343310.80880438	10335209.9258887	5390678.59078194	9096093.35398917	8928668.74857363	11770739.919343	12293697.8314596	12367456.0294926	10975710.349212	10939895.4993294	9563179.34547101	6259813.22598824	11349911.9755283	7239844.78023769	11598159.6251206	6096890.19417228	9780463.58665228	4167015.12025205	9806325.83222982	7435006.57482035	5953693.35583196	12129303.6250068	10185411.1571728	931273.626636618	7773371.77276322	8817709.92396123	6555001.99885538	11671203.3942291	9322990.63951819	6585894.75784136	15420862.7119529	10582967.9641822	7227597.14691934	2455190.79424622	4565984.87492965	3433909.79543033	2739759.64512846	4721598.33682287	4620757.05883282	2029280.35277889	3585688.46456057	6342121.48420357	13118075.933352	6106491.85040096	4149874.33812102	7908221.28537365	8402172.87184067	7315938.20136257	5250168.51170846	5731689.4051527	12650541.3358197	8522159.31257451	8824374.73807547	8728940.63507742	7811128.02308443	12392540.6302646	6527919.26279751	6864078.71099909	7036757.60020973	6310622.92043248	6292539.81064479	9434215.86148609	7838323.25858198	8022184.54530844	7287465.32960927	21654126.6702704	18935913.0032894	15802089.1195205	24309334.1745328	15068605.5462521	11520550.7326254	15594752.0745283	17043516.0104863	12765757.5919283	12682351.8272016	10239120.2629136	11956851.3046011	10865309.2073085	7431440.71961839	5329156.58885971	13092376.7645099	10124438.894239	9070976.21904961	11431810.5923866	6380577.76657292	8311293.53112395	7960692.96555524	6364527.95059265	8223709.87334487	8131171.13335471	126574.773127596	9816550.94670948	9856116.58806609	8583871.49830296	6936218.30254704	8597544.33061488	13519237.5241759	4713517.84551838	11271854.8352876	6824918.23059198	8722134.52974785	7288753.22360216	5756981.89730914	5091652.77289885	11125443.3699817	9157981.11043717	7745674.34229047	6740092.74492475	9262018.00060663	6517126.66426985	7517675.36303878	6594900.51163348	7142649.1941372
091002MeKO_06_07_ID204	091002MeKO_06_07_cmb_ID199	M1		M000000_A301003-101-xxx_NA_2996.83_PRED_VAR5_ALK_NA	2877.6	666.2  Win110_C01	200	M000000_A301003-101-xxx_NA_2996.83_PRED_VAR5_ALK_NA	TRUE	0	0		26272764.861923	46233683.4457353	15244519.4782507	13760374.4675227	10243543.5331145	18210830.1981438	15486793.968166	16671299.3469708	610002898.992109	565435763.403834	661772223.736103	512567739.05222	570599195.580659	596330826.571562	873528918.972006	367675826.721928	15213423.3605157	26605247.907889	16945054.1666953	17715959.4918489	17139493.7690403	17468856.9446073	22623753.8624246	13341826.5452667	13490467.1473554	18187867.8708563	23442093.600298	12719368.1601381	24462109.0737586	22327730.0183399	11702737.073808	5277733.27913648	11274823.3668121	11104944.2541883	9570015.72886671	16367529.5853763	41767524.3121609	49533819.6369607	30820509.512269	13541447.366685	5774954.38377673	3972014.32904542	7016768.18943724	4881050.90971569	7837007.14568993	5728832.99773627	1808292.77204826	4775036.74098952	11486476.4332333	31498242.6005989	9297293.06930114	10324659.3627253	10216702.1059964	15793001.7309297	8995903.37707491	9634445.98899401	26995451.93462	21661035.8199773	24312051.0102837	16922370.7007709	19782870.7781484	15573113.3057579	18954047.7139962	13585956.9609471	21371663.6331548	19778251.5018559	6310798.69601455	12814509.9329233	16905193.9194792	10064378.7942755	6159059.3703187	11546657.3149445	46292131.5196009	54986170.8704985	18141972.0224644	45032041.7730281	20825708.1504269	20497355.6751159	41653823.1699208	18060755.1498866	17065462.1175626	188.846922896341	13802765.1761412	20381765.3412886	11677856.9166087	443892.919459419	13283364.9067691	14076880.9676233	16365564.8415765	5152613.78663595	16630126.5514706	10501527.169286	21240789.9323809	21196939.7494254	23575976.1953812	17387963.8102208	41178258.8908474	348.014598268901	19634452.5141085	10227562.5239833	17325244.5707479	16934716.522424	16862509.7905544	12318381.2912585	18817974.0272263	18846706.8653268	13239708.5223174	7256875.38529328	21525880.7672854	202.626654880961	16409079.4597826	18120406.2267718	12276784.454066	41045096.5186456	5913117.83387801	11494798.379892	18638514.6329003	16470946.3696316	0	9395808.60135235
091002MeKO_06_07_ID205	091002MeKO_06_07_cmb_ID200	U			2894.6	669.42  Win111_C01	201		FALSE	0	0		532678348.234468	508899596.703373	250095232.213116	454313264.940342	238142699.144581	319794347.757126	282943240.138032	320667578.876033	7425.16248878523	48.97202691536	711.738797441814	740.586353458988	78.2004948104262	938.926448064914	1925.05013719751	393.349699561971	517255751.443375	485908504.425624	514945711.933704	476542288.559168	345900098.820041	326610889.249823	383701390.262526	589780141.282787	195975001.691975	342859672.370421	499096684.397881	362823099.208629	307963578.258727	474174341.111462	341566665.785127	274693984.041296	281045625.348551	261021362.244087	203363431.006353	357708669.074096	541413023.281563	798228127.875818	498756552.520224	255053756.444926	101415766.812613	81672977.7021128	101972845.085362	62584995.8233219	80561928.3929549	85386804.4335363	35495316.9462303	64050347.3494994	354110759.581262	755939578.725998	197507028.872552	237813592.154699	225077605.283265	249566673.95389	174474054.016704	199830038.184806	282730293.492801	288473338.942682	325868135.585768	370245268.549723	250128786.269087	301504256.354522	448990707.169793	242510259.216747	193175171.094312	306435507.651277	120676568.898923	244576532.024712	305605773.952473	203945827.760957	176695903.514836	218547559.344168	677547999.920279	859076210.255903	257462737.157622	921659302.194797	255216936.48702	396150961.975804	465117958.568334	201839602.358215	494469165.76904	398955654.090666	387865928.514906	393727974.352571	332310584.812677	253506008.088134	260713766.234648	208848239.773834	186743036.134506	301439875.2493	325705786.999364	146724996.911875	217703114.852902	280883721.404892	240235850.957698	276571456.641457	475007096.00894	465861443.871961	332414815.865579	190209442.175473	305312224.356191	241956721.786195	363302927.974003	259617843.698106	272039746.9588	429515717.017998	262816754.900014	224324648.833279	295053387.154366	209273311.104609	237197671.398095	436660466.419335	235609105.605689	479613292.090999	369553009.632005	303650327.405351	322053840.753855	177104178.140185	226822328.734651	306931669.301174
091002MeKO_06_07_ID206	091002MeKO_06_07_cmb_ID201	U			2910.9	672.71  Win112_C01	202		FALSE	0	0		1641.05941794367	14484.9945643705	6152.26153994287	8392.80233790562	153.065891610148	11655.2499070428	57.49326259845	244.503832811717	272.327752885475	12901.8010436823	91215.0433209155	6.75802309147672	12595.3018513777	18.6733139563803	44640.0129434727	13187.0832116541	1732.59455711802	97612.7013693401	57.7808875333292	32266.399089595	4224.58775385137	7760.34337250961	3661.74352981017	3378.47250549262	15706.7507922322	9.57276296945812	8734.2798416269	1447.68780633095	12.1231548475473	5715.32016233371	948.212327513491	18590.0736220674	2614.55973698214	12970.908673329	1670.50573273019	14749.3075634744	1478.90202898643	1864.65136824534	41372.3549694454	3.03932338861744	859.965732717733	233.15202222466	436.010750428027	1476.68286970059	45520.7651307467	1944.24809537192	7164.20268481626	4267.53727273322	78.7302296983629	7357.99514616406	30241.9913847229	24580.5782968146	27.5624620298249	608.43461567748	24611.411849144	48575.5566934182	898.566405333934	339.705013534479	1776.24123254074	94119.6187966141	31.2142208030514	3.69061785886933	8626.55883940693	29410.4221085452	1810.30322883626	26623.7758702961	5087.6517444502	139.561531308993	5897.88112211015	348.962015644754	440.667655264658	2246.01811763551	24408.9306538797	10182.0129537758	16657.8212789254	38.0647013251788	1434.2237962139	1175.25555945842	3853.34182930586	1899.01938410106	16.9979196777215	2024.59493828549	22114.6708222071	0	1107.12244008897	4910.23662241839	32912.291146013	145.678551037401	8615.01850640785	64326.6918936903	11504.1836180231	15448.5946722454	193.530277875897	43423.5644931976	3019.81112325114	2321.82089205987	7971.35691522385	1044.38922454177	24629.8855589569	22802.2332390747	6473.97164082247	33080.3957789237	57.3327328988465	429.21011947187	6423.27034804878	309.321436745715	71740.8861095979	119.178476520445	25.3941499822705	9152.73469546939	1426.03217839423	77087.1180114803	8142.44236705589	16872.7564314203	149.924114538011	190.326934808215	1989.32462157933	958.920988707924	15621.9439722358	1655.79354395071
091002MeKO_06_07_ID207	091002MeKO_06_07_cmb_ID202	U			2912.3	672.98  Win112_C02	203		FALSE	0	0		0	0	0	0	11794.0982086164	0	0	0	1897.16717590695	247.968468317524	0	0	0	0	0	0	3084.61931032657	0	3220.23254685069	1497.41907728794	0	125.411533307859	0	17415.3071289268	0	7514.57727117513	0	607.952116799704	678.169043291564	0	0	0	468.711296376132	0	538.266518557173	259.772033435953	17139.6633203305	0	0	0	0	8632.34680640304	0	4932.71853990186	0	955.469980933196	1593.09013194167	0	1512.739463045	948.470598342487	3426.08655059355	121.558332174986	0	0	0	0	29.4236877065412	442.232280690052	20.8305932495631	0	0	0	0	0	43.8579092608842	0	0	144.110818833487	0	279.931132693534	0	0	0	0	0	0	0	4585.4515343571	0	7612.72673267655	188.878943610147	0	0	0	0	0	330.085062937623	611.879735569635	0	0	229.117789240906	0	0	0	0	0	0	0	0	9.43268871921252	0	15886.175368051	0	83323.498790199	4728.76037561794	0	58.2098459586722	0	0	0	0	0	0	0	0	6.74812363514483	0	857.572896358622	0	0
