Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_01_01_1	MeKO_01_02_1	MeKO_01_03_1	MeKO_01_04_1	MeKO_01_05_1	MeKO_01_06_1	MeKO_01_07_1	MeKO_01_08_1	MeKO_01_09_1	MeKO_01_10_1	MeKO_01_11_1	MeKO_01_12_1	MeKO_01_13_1	MeKO_01_14_1	MeKO_01_15_1	MeKO_01_16_1	MeKO_01_17_1	MeKO_01_18_1	MeKO_01_19_1	MeKO_01_20_1	MeKO_01_21_1	MeKO_01_22_1	MeKO_01_23_1	MeKO_01_24_1	MeKO_01_25_1	MeKO_01_26_1	MeKO_01_27_1	MeKO_01_28_1	MeKO_01_29_1	MeKO_01_30_1	MeKO_01_31_1	MeKO_01_32_1	MeKO_01_33_1	MeKO_01_34_1	MeKO_01_35_1	MeKO_01_36_1	MeKO_01_37_1	MeKO_01_38_1	MeKO_01_39_1	MeKO_01_40_1	MeKO_01_41_1	MeKO_01_42_1	MeKO_01_43_1	MeKO_01_44_1	MeKO_01_45_1	MeKO_09_02_1	MeKO_09_03_1	MeKO_09_04_1	MeKO_09_05_1	MeKO_09_06_1	MeKO_09_07_1	MeKO_09_08_1	MeKO_09_09_1	MeKO_09_10_1	MeKO_09_11_1	MeKO_09_12_1	MeKO_09_13_1	MeKO_09_14_1	MeKO_09_15_1	MeKO_09_16_1	MeKO_09_17_1	MeKO_09_18_1	MeKO_09_19_1	MeKO_09_20_1	MeKO_09_21_1	MeKO_09_22_1	MeKO_09_23_1	MeKO_09_24_1	MeKO_09_25_1	MeKO_09_26_1	MeKO_09_27_1	MeKO_09_28_1	MeKO_09_29_1	MeKO_09_30_1	MeKO_09_31_1	MeKO_09_32_1	MeKO_09_33_1	MeKO_09_34_1	MeKO_09_35_1	MeKO_09_36_1	MeKO_09_37_1	MeKO_09_38_1	MeKO_09_39_1	MeKO_09_40_1	MeKO_09_41_1	MeKO_09_42_1	MeKO_09_43_1	MeKO_09_44_1	MeKO_09_45_1	MeKO_09_46_1	MeKO_09_47_1	MeKO_09_48_1	MeKO_09_49_1	MeKO_09_50_1	MeKO_09_51_1	MeKO_09_52_1	MeKO_09_53_1	MeKO_09_54_1	MeKO_09_55_1	MeKO_09_56_1	MeKO_09_57_1	MeKO_09_58_1	MeKO_09_59_1	MeKO_09_60_1	MeKO_09_61_1	MeKO_09_62_1	MeKO_09_63_1	MeKO_09_64_1	MeKO_09_65_1	MeKO_09_66_1	MeKO_09_67_1	MeKO_09_68_1	MeKO_09_69_1	MeKO_09_70_1	MeKO_09_71_1	MeKO_09_72_1
090827_MeKO_01_09_ID011	090827_MeKO_01_09_cmb_ID011	U			1036.3	259.04  Win004_C01	12		FALSE	0	0		12535632813.0998	12881603423.8985	6602046473.84095	11280620222.2227	12960291815.9156	13013769619.9302	8135873036.62547	13010709564.9907	9989506541.9247	10182133622.0957	7494415201.56331	7998016259.32398	12071994900.8862	11283443263.0391	7543123448.4353	11415053995.0912	15934343703.0328	6291827408.42379	11421561378.8008	19350698904.5526	9257796879.68441	7727646354.13573	15166331373.2836	14295744329.5037	8934689053.36831	8802325674.96319	10858838866.1014	9254255769.02286	16015393858.8953	14031777021.8886	11387347044.2893	11122911760.7946	14041556998.4435	14528764380.9998	10584565719.6357	10581957189.9442	6790728601.06328	11718315107.1526	11626624647.4665	14028818558.3533	23077057254.366	21617047987.1599	14329686371.4364	6529522253.17636	11542605446.0752	4543322593.23308	3229547170.67793	3532620813.75766	15301911790.892	2748030971.68615	31179715783.6289	14817695205.4444	11704642005.4766	13716795303.1566	15832002690.8923	25596413271.2104	25816662324.9952	19419711716.8852	14095363854.4339	15609100918.9068	16156506619.832	17180465908.9812	14514120382.5028	10271454180.0436	12729806987.1869	17884089714.9752	19491107831.9397	20019124840.5282	15379488999.1109	15338803479.0633	14770288486.7728	13766615829.1151	16701854718.5997	19705848708.4891	9894146482.08416	12800801997.1691	22109883935.0106	21021539753.9977	16755195608.438	11171826822.4174	15542167038.861	15415510528.6726	12697753521.7144	9087439636.58972	19387955561.8043	16897231248.9558	12882073106.6139	17319007118.955	9933994623.7729	11824792671.8315	18926963935.3548	7902656695.60227	20534005824.5041	12647674185.4731	15808133342.9066	19215587475.66	18908117806.2904	25419100923.9438	12872988911.6775	16809137881.752	21608402294.555	16072423387.6829	13223539244.5792	13516951285.4418	14325343196.1938	10268362233.3133	16057432391.1015	11894480945.5008	14666289329.5384	16716050855.4931	22010368512.3381	21525109627.0792	9683732204.91047	14192510674.6371	16404949525.1081	7459616423.13072
090827_MeKO_01_09_ID012	090827_MeKO_01_09_cmb_ID012	U			1036.9	259.21  Win004_C02	13		FALSE	0	0		7277469760.91262	6250622495.6096	7288755660.9604	5091880975.05787	5355990601.9649	6298395213.99521	7283723689.7142	4585033885.03483	5660531156.21857	6722948343.19949	6294661443.38694	5410509139.08757	5347096779.90794	5590233729.91492	8207326681.21857	4345498166.81259	5014691287.27896	6800927338.0655	4809386604.39748	3324662928.90564	6351711268.04301	7992163843.30374	7687575297.0473	3573058068.68653	8050045926.7334	8097554961.20396	6870707557.35929	6821379251.32417	4831429614.70534	7740696088.00536	5830775581.58768	5201820755.0885	4204225393.09395	5792520021.87894	8961594421.85253	5939655108.73826	7245366368.18838	5956026855.33483	5993762502.3976	5604287320.22526	3582027765.69076	2527963222.42685	5832644450.78916	7871566392.82909	5926836810.8429	10401303835.2396	10275611575.4783	16217277366.5494	7229754531.55103	17005261725.4582	4367589198.19469	4989205524.27631	5502687965.97696	3736287870.97825	5038158607.95185	2821079590.28587	2810907047.9584	3777410859.00919	5164158174.4434	3311019913.21117	5614728873.35213	3300920179.15884	5584475406.92373	4691226163.16695	4718680011.59421	4542832605.20352	2760926043.10858	3022457421.80753	4288598729.40232	3738866450.28928	3919659731.16323	4292674911.2619	3384378953.53202	3665457613.3639	5465496716.69857	3591745347.48741	4713814227.21331	2126298486.03035	3741249026.45973	4245117795.69598	4915478708.48142	4266078192.34498	5344268155.60734	6018557157.22688	2423666303.97001	2094913392.60814	5560702240.15397	2954767292.06821	5578883206.68904	4595478313.1549	3044774429.96656	3274372812.53023	4464077486.98704	3903530721.46662	4485017211.72132	3781690557.69637	3871715098.31254	3955333008.35639	4999233844.32559	3853993729.32856	3204283097.2667	4395467261.38571	4334270542.2753	4250718564.63853	3840831409.40986	4619515616.63504	4052677708.63892	5078343370.94272	1871289023.98633	3474110900.68932	4847750419.84556	5433477586.3059	4764297269.22239	5147183278.86481	3262096176.0137	3845109622.63704
090827_MeKO_01_09_ID013	090827_MeKO_01_09_cmb_ID013	U			1038.3	259.67  Win004_C03	14		FALSE	0	0		79682741.4136614	66223081.6250606	31854045.1344868	38655832.6663556	45163692.6825883	54723625.6261552	20740425.6982351	18897971.0927005	16576306.989147	34297396.5067377	20683087.1936579	17062302.4587729	68532791.9318976	37105776.5896874	124831863.457173	11988162.1131752	56717907.8315988	55554470.2669979	30634488.703443	233160400.874921	25342668.797631	44541826.4783393	196647650.896391	17060381.8049589	78139076.5367123	108948185.857484	46743152.9721408	12471075.3336246	68333916.9600828	45988554.5213524	22998369.0511635	18614862.5269807	66162930.1599983	15368252.9965929	23392153.6282545	28510087.1420913	47605233.3080475	22414409.934853	31212754.4138544	31547167.336955	21296669.626574	12859128.5507567	21229547.8167928	55114790.7511585	19910857.3995184	60594264.6300452	82022203.1880884	205904656.377991	42739732.3079297	129152080.378256	26945269.9765916	12274094.7347081	27767717.0500976	19502240.2572161	10129370.1643786	107157931.287278	44259752.2409927	44744795.9470741	73742050.7881727	27608901.6976925	37369821.6420715	25195547.0397241	46540334.2602743	17191123.5825179	40020354.5794875	206698964.107973	8017128.20560249	56146517.9269269	8818961.51203183	130667216.135919	36529208.45413	13451786.2706761	35687080.009015	42700637.5130171	19062555.0443967	29811929.5217488	26508246.3374442	8211522.24173506	59590605.5016083	60839493.1211959	22497895.7931563	58525935.44789	48794599.4838563	18739643.2855731	45260743.6566821	45450773.4941071	21941479.2134665	14706083.0524865	27645299.0242151	24820332.1713077	3672680.88487385	17888689.5026376	21813950.5601294	17208076.8696324	13755900.1057905	8354486.21382773	9680609.91371763	36638705.3214624	7845109.06235219	10763305.395071	26794389.9705784	27757986.2631938	14732845.6043389	24098066.3741228	79562008.8509142	17118958.4493576	32513534.8987569	29946781.5595244	76549910.6118	70688364.2573545	52604863.3636262	74017283.6117768	18254117.1250705	23922297.1177302	26606329.0903733	30282536.8437271
090827_MeKO_01_09_ID014	090827_MeKO_01_09_cmb_ID014	U			1043.6	261.63  Win004_C04	15		FALSE	0	0		14282396.2829387	13740768.0974258	11494418.5135375	21765249.7770255	15055647.9752803	21050613.2037675	19759501.236929	15102646.2277391	17911798.4898639	24155738.3284199	16582262.5807248	16195728.7947769	13412508.5786968	17113310.4956951	20203236.5517432	18033849.076372	18402081.7317146	14255934.1739855	14406831.2208841	16346634.2162406	19318470.1445947	9282566.73569023	15747436.0567452	17589641.9984637	12588653.3454788	11868738.7636746	21957504.065332	13601574.5423838	16035928.1586275	18177488.0070087	15637185.5831092	14244806.4924917	20176119.3556736	14147077.2118283	16834345.838879	13386587.7492311	12296721.3562656	15485778.2101075	12771906.9195507	23332318.4856329	19917160.2973766	16402886.473492	19024200.0193864	23343331.2598114	21219199.9108899	3658811.68926385	6892699.80917842	4362258.3336259	4076064.52357308	8519951.10378178	3452881.5960599	7017200.36601724	8083472.49378388	15503945.2080487	18029441.7274593	25531716.0604231	22275561.6864431	19049673.269429	19086410.7171899	14294630.6558131	10646794.0703128	7134323.39160739	20963460.5633171	14021134.9852324	10506654.20993	14299930.9133646	8280445.96934344	17207322.2161817	3945848.24552306	12282466.1908908	15026205.8301042	23833310.5436349	17992115.2536019	18877395.3951978	13777823.0530803	15870851.9571754	21182852.9509829	17204570.1460178	15121907.8984099	11803022.2954747	19732938.9268098	24559635.1962391	17405694.4057823	16894198.8234263	14422210.2914696	10925374.5673274	10900573.3137693	18852766.7679768	12247889.9039975	14698726.1858707	9228460.30181717	13096897.781636	4489.55117453377	15198519.167895	12728621.1177478	10291310.3294367	17038802.2340492	13720384.2424125	17565318.9308303	15467751.7697662	19316216.2623695	28685061.251736	13250046.5722656	19271212.1386334	26768489.7030694	11518163.6149311	18481313.8306508	11574127.3361643	26928894.3759574	19301757.2543337	9050609.38186993	15047625.4597967	15554086.0343481	18307849.006891	10934223.4648759	13149969.4461766
090827_MeKO_01_09_ID015	090827_MeKO_01_09_cmb_ID015	I		Lactic acid, DL- (2TMS)	0	262.79  Win005_C01	16 X_278	Lactic acid, DL- (2TMS)	TRUE	10326-41-7|598-82-3|50-21-5|17596-96-2|79-33-4	lactic acid	 COR_OK:HDA	1257783100.99385	584503660.180404	519468822.174394	636017173.400981	968523995.241982	1094248090.35985	799440582.028763	604677912.821117	790244808.506018	845685582.432353	513635547.345305	316071437.30088	1998093346.97632	1064722688.84133	1029252522.59967	187794205.458593	1919483687.1611	528867883.038346	775054282.893653	468999227.898673	807549652.461642	1685699383.84398	2888692441.24462	607478705.9012	2577976062.89358	647445469.88326	1303209864.39362	836429834.145689	1632546656.40592	2449956584.49556	923388293.804	391816720.327288	1205757174.5275	1530325342.26461	1683492335.92889	429273397.201854	740018061.282817	326012080.744362	980158524.403786	1120513565.06169	1150150580.02705	1197450477.77581	1184274549.53443	895048868.838603	505073914.273666	4812829729.93903	4106259220.93601	7771983807.47633	5111396823.49766	7808508718.2045	2927149239.46946	1238277487.9593	1379859777.60908	620582082.475098	848215641.066682	891631393.375631	1060474564.38728	1031452194.62207	1705225135.55827	1013473609.73118	3184869866.07813	1247693243.17591	1129233332.3128	871175892.917773	1804438274.75849	1755956151.00191	1479891150.24511	1065776800.6409	2082785112.85532	1339180608.43376	1543114005.74307	303111326.77369	608763136.464379	1009770375.14079	714881996.757811	987867998.790809	1055798656.01472	624967766.319515	671122801.388267	557903280.550204	824621843.00679	595532424.564209	455451562.795218	743034405.956004	574090871.039044	606136517.306918	1512576883.21222	655210815.599435	686063242.225703	1404303834.64798	566421306.361205	121859608.03298	1649609982.49452	484578190.530592	1381638061.80195	1261663952.77212	951395678.456432	2634157042.54323	732285081.421692	898242120.977498	1254387147.45447	841782459.439093	501503991.953401	877057688.634125	691613659.320919	402901168.506669	952055933.98766	775501299.274415	179590589.25844	1231759461.67218	3155880371.04739	1579315663.85842	405298857.813377	385746482.118438	400187387.523561	33549526.1035182
090827_MeKO_01_09_ID016	090827_MeKO_01_09_cmb_ID016	U			1050.4	264.02  Win005_C02	17		FALSE	0	0		983528987.745957	685848110.146725	472478981.341282	905659672.214898	1291419581.18028	653750039.159146	710354846.058791	574015549.707098	629336819.251269	1063887669.4509	814804385.996615	781885239.987019	1203612353.03552	1153718334.75868	1351886630.46402	977878171.16331	3146504670.69852	1214020067.67444	1220350777.49325	2698427333.98758	1310210520.4381	1509715858.22837	1547902221.30899	971072879.466819	944024912.974089	794233089.451169	1330765901.63222	825348802.632378	938524284.905188	1436181493.42939	1072263821.27307	1007477976.41153	1626352376.72299	1217051526.36232	1154371802.62072	983239672.708012	1031089463.36337	293906239.911483	935355821.408034	1924004413.30066	1909215830.14762	1737463940.90674	2120190539.10625	586500822.267709	1097279647.63283	148317528.924247	600987056.735258	781020429.149794	1289805749.62247	526554648.239287	3328775362.9847	1921721649.84424	1190277836.73323	858792431.802017	1827367801.65195	1739457829.86437	2362180415.85207	3244387066.69269	2235528804.6079	1939651327.01681	2559347855.6989	1563410746.73414	2535737857.33669	1108502480.76582	1374792500.06391	2471482324.6152	1794234971.49567	2761804420.37397	1848510218.92101	1622084255.13349	1092373952.82081	1463599505.55462	1258836389.60373	2170880134.97021	1382587307.84691	1670512816.47599	2006119404.22381	2412002838.2157	1694104934.25442	949322150.924837	1917032998.05557	1951482417.09452	1944726844.16436	1737971315.27935	1698746807.75925	1675420908.19957	1092413300.07546	1366969046.70275	961330233.566958	944973714.358851	1748811216.4996	342042978.392912	2227468446.19064	2646870369.63593	1914201557.29409	1419201059.61813	2279828734.84302	3134512923.26082	1873144842.50768	1544556693.51976	1990799167.66051	1899045980.23312	1935732933.33494	2217577844.53264	1545150442.84061	845042718.615501	1758441975.5265	1601312015.34175	1416617988.00796	2900297791.80536	2861011636.53077	2652305223.99855	989382646.546738	1446165631.85891	1779403295.98027	213425846.969731
090827_MeKO_01_09_ID017	090827_MeKO_01_09_cmb_ID017	U			1052.1	264.58  Win005_C03	18		FALSE	0	0		176444821.359788	228578367.932541	274109242.805713	249932930.257318	199218470.423189	467705266.452906	463751250.329709	191277806.679685	277924986.374698	212489200.208558	409689769.755208	338394463.032433	133001853.620804	188503144.826238	263378599.829222	284661568.239882	93327887.3123462	199834649.3757	239846182.040047	65916574.2853169	151671517.379007	211676477.36802	181947259.628135	150136198.833791	154200009.581866	295811569.628931	123027794.701611	326988075.480348	166636874.316731	140613188.800762	152615009.892267	185177806.982513	70388730.4168777	112571564.071582	206748930.175564	197912596.730228	101190443.812238	241607054.647913	188515262.780586	72014357.4089857	53304211.1326573	8707983.25997863	59055509.9456884	672681394.01148	112203100.870109	160560988.329712	271681581.498926	223016738.447185	117349533.114095	261334615.145018	2163429.86206529	148031568.789041	142387949.147108	217405207.136606	89740869.5990782	163202029.606673	118026306.311383	143132608.173037	65665693.6962878	110860601.674615	70952243.3435021	38719066.4907332	115544767.570134	138911252.847022	47673478.0955494	57886415.2682241	53154292.6060043	41281935.8386464	27841804.8698575	69518993.6580925	124192749.338022	92705817.0497089	57932372.9508131	15879001.6097705	47949104.829524	33527647.2934561	69095476.4982364	6332322.41733131	36941233.1416569	89295143.2698318	73723373.1107888	107551877.367389	41053227.028726	29539110.4799086	105787950.500939	101149836.438943	121568731.083513	68687726.3136226	191644097.778893	101326447.219244	109600862.154833	124828343.686882	28379166.5420862	76584030.8528693	104674479.887389	60477586.1787541	111152539.703263	67095865.8095854	121389154.951008	76578054.2560658	20433371.1267771	69514606.9519156	20717000.8635323	35675227.6032476	57747288.9400442	94303438.2161962	11812349.805226	41692621.0550497	30802871.4084357	30828281.8404449	28222885.2127889	66491169.9473532	84654723.597491	74979738.2564454	93386903.4478902	122214422.952763
090827_MeKO_01_09_ID018	090827_MeKO_01_09_cmb_ID018	U			1058.6	266.87  Win005_C04	19		FALSE	0	0		4122337.89148833	7756614.56981591	4320464.58600457	7339800.78360822	4571132.48796699	19268730.8224717	10448119.4716508	8321218.77886659	1657561.64056111	10523741.0906518	9665639.766838	13750978.8193278	3172252.71661314	2865162.65287968	11077125.3960367	9032870.01820163	3225122.91005738	4941152.63984053	13830858.2972661	2541972.20492744	4316241.36500742	3736398.98041234	3171467.00117996	3474989.15455055	4993339.05747399	11003297.6064485	427782.835502316	8450245.63452129	18113787.1059677	4557725.57288437	1941782.22612669	6037095.76676156	4322040.60176099	3744614.29305648	6443082.11898383	15631724.9465173	3358209.12362007	7332953.99639347	6602216.96654927	6979787.40891683	4248748.48311495	3273580.46426156	7832868.26990836	18075334.6045704	7956199.08887441	673701.274030724	3564979.69207763	248149.110746764	1143069.96067239	982371.710476405	1448115.94782892	1622631.02134155	1044694.39474233	4912332.97206412	2830306.69937743	6333939.76075495	4762247.01590064	2291463.18233922	801935.384511759	1794357.87396142	504206.858927152	1199171.1023105	5916357.55572943	3121540.60057197	471692.125933972	5240002.93993399	2589514.47474631	4439416.94254547	71669.1227898911	900584.057835275	1906049.73947435	9596176.29870559	4765931.07713515	9056816.00732349	4278960.92674978	1635452.45021194	10725730.0132948	7506435.94247513	7676966.74501435	6425847.55830488	4139188.12470688	1953817.44712005	3839706.75436164	516213.406704475	9428173.8622778	5781190.0219826	815698.310810108	7335248.02763034	7327954.75601671	3132262.92551699	8867530.25111898	6057191.7853205	954066.480054621	4489845.71559358	2891536.31454425	700396.971311493	2839913.6171953	227484.757492532	3775791.57508896	4392263.40277751	2812404.99259804	4415456.00313516	3837184.93555764	3788711.20043533	4863644.46113124	2983906.5845094	1893135.44924232	3342924.45216995	0	1221311.75900724	2223112.37460773	2714940.24828306	8860309.39448491	10804485.3239211	16196810.8772285	8562165.26729832
090827_MeKO_01_09_ID019	090827_MeKO_01_09_cmb_ID019	I		Glycolic acid (2TMS)	1065.1	269.23  Win006_C01	20	Glycolic acid (2TMS)	TRUE	33581-77-0|996-23-6|79-14-1	glycolic acid		219840245.371978	199566458.685282	130955263.182341	176470872.30256	172757162.867824	134094797.70023	103458588.08544	100881886.512114	70319556.2934726	114150094.336236	121853897.033186	137776420.599887	195836322.064007	115726403.287069	255096723.536916	142083476.142338	325941113.325483	169045633.677519	147527716.917728	211454230.890712	156476906.894906	263835065.512844	147875186.351028	99362697.7547092	153157061.966966	148447496.302098	114532650.476132	62641563.4472105	135740609.667464	125044823.60396	101748129.226028	62826276.8961338	115967522.739952	98810677.9722459	106295084.005266	88665281.0036383	182887696.636359	129514484.23797	89600653.1990373	159026855.228967	181115453.625889	187449888.48189	168510140.425042	203042261.622076	96462741.7729652	171051191.304876	272871235.705288	241990476.117752	258335283.000236	184625006.521893	247722309.600802	189083553.399922	139979748.242818	70428537.3113766	99027518.5281771	107713087.916939	116084795.029866	119865932.098431	142529420.168081	81370477.8299263	111393731.009929	154848975.995348	127326090.995014	86159894.9754394	113034413.772967	118704526.268129	128729454.211498	114113174.036822	143633770.406363	109684820.731109	109633723.35749	96479643.5829798	129122199.302701	129398515.041372	89274204.529599	87706553.6948698	96817931.2209594	105836739.117392	166246203.669486	70990929.518411	118287851.287975	145993483.473663	140299193.995698	94956494.2162367	111111239.216071	98000474.806448	103682497.669159	90447309.1796136	71180370.5336067	78273632.1840246	84068668.865986	59947529.195009	1619957545.18286	1344862855.20265	1484652662.51617	829152668.169207	1327823444.34318	1658806681.84043	1159041507.72015	860418004.822563	138397364.463863	132317511.308382	118565243.203832	118738095.50964	154159985.702315	118513149.039515	130581399.630866	140541037.17684	128821244.892419	138979590.474362	169933950.73953	197247739.583258	87775227.4047352	124323311.725327	105551844.235602	71960133.9123381
090827_MeKO_01_09_ID020	090827_MeKO_01_09_cmb_ID020	U			1066.2	269.6  Win006_C02	21		FALSE	0	0		474933978.908563	426452917.605277	292701880.724467	464664893.532402	525506233.630569	439190267.307198	412824877.97577	397936776.70231	409152305.81472	521208365.924834	289076590.302777	308946448.710628	551298195.287159	467824425.625377	576372883.606123	442295901.54675	652998499.090527	476661857.465631	649503175.843668	756674319.232893	587043024.210031	530257983.775852	530536641.65474	449103218.046502	547990442.784939	609080738.005583	464225781.167515	386851234.304442	740548397.65293	625906936.052897	335224975.407781	392823894.249489	477641134.513154	438312846.252006	435825086.338386	486177266.633247	372146305.995476	429271863.795906	473048489.783382	500382045.644303	707563270.759846	655996427.878068	601942251.760988	533049759.847067	481715091.978413	525351433.233855	443977462.381715	528680407.07168	679911238.004964	628367638.272702	1070287805.51838	476277347.534168	506854271.292412	484370896.967676	484446698.186429	674893172.889444	730030337.130331	634748653.780391	468813226.536294	404160348.411354	602614902.964111	507835509.927707	667681540.830803	467903904.486008	526259783.252657	624220479.369608	626442718.961812	597841687.3441	508283140.845167	362447714.961226	523398772.670142	413989118.333066	452256151.826957	668080648.490657	356939253.441306	472532727.814812	745220243.370886	633030216.985599	686657101.356681	500089161.916688	504025476.19888	542862486.564274	576775853.803004	454801866.518861	556261251.088593	576012392.745676	498505662.321812	510456846.441436	501488742.878977	484428257.729189	551643127.607218	356912251.201419	517200124.85268	413069796.525853	457515150.783004	702573286.629614	547208321.725409	757876214.38571	469993670.649401	475178311.296258	651084153.422048	564146039.998285	468481784.930769	586829711.201765	609118357.444055	464712163.994643	490790150.861483	501916119.202368	503816878.828785	590415090.784125	763492739.020026	638914294.313244	401219714.465943	615385897.451592	459549465.998135	417260420.170999
090827_MeKO_01_09_ID021	090827_MeKO_01_09_cmb_ID021	U			1069.3	270.73  Win006_C03	22		FALSE	0	0		1658821.1271229	178.494612747992	875.603790549211	4923066.9323683	362919.725622524	1193.3136393438	4747958.41998098	1473.37453600316	14789.9456690594	31735154.3979999	1125044.93470083	812.6871873768	331.534881247855	190197.133875217	565.391540392207	493642.589642099	101649.513689073	201854.629704111	410427.359987401	1144.78630502237	627.920669828984	1590944.62705294	204.754018773331	22051.6516277809	1168.35407096021	2410044.55251595	3666.02302943535	456.356688994993	6054152.64440411	6456022.59759138	1716.43984737765	827080.665856889	1098024.61166608	52164726.6343229	1033.01527927828	1190.57484317413	164722.03067462	790310.097168119	1603540.78912387	1516961.58868321	30141837.1178377	28226774.2535784	916795.819379668	739276.827700575	96175.6940967988	2017213.09470319	329139.261815746	71461.6414721123	40799.7522731019	538750.92784039	2513663.07921157	472536.255320785	218899.569478203	105239.655482064	264432.444090677	385900.614139969	56406.679857031	1018.91748737266	110020.053220053	529.563821445898	1129.8172681207	3751.6244365632	1146093.56179554	7848396.49856398	479278.486465004	8411.19189141371	1857566.00255003	1040.51412429749	28022.4470224538	281.6365201673	51531347.7846751	827.872246911989	2737.44586499808	4888940.3401309	3225.12318019746	673839.825272708	301.458826211468	1539.06953260138	232671.031299229	250.442812897435	47876.0282102134	1450.84296229989	549554.001366247	1122994.16409685	914169.127089487	9043011.09448282	283737.580085881	4860.81076491773	493683.939936967	653566.48496315	1157.55599078636	283780.887490154	151502.542424685	531.15835183362	4433493.34574333	287112.498094189	0	1248680.30087687	722785.74777465	332.227616938295	3677.39433607263	1900551.59324884	148281.42900688	1207917.22577504	5217034.93033397	15.1627376016176	10565.9266387112	1180512.57877571	6060398.86775694	247236.840379813	14505.4082786503	681.784996374607	41.5691155784751	57572225.9269631	290.092776149065	224748.301086349
